kind,date,mode_price
トマト,20230715,1212.3677871845123
トマト,20230718,1212.3677871845123
トマト,20230719,1212.3677871845123
トマト,20230720,1212.3677871845123
トマト,20230721,1212.3677871845123
トマト,20230722,1212.3677871845123
トマト,20230724,1212.3677871845123
トマト,20230725,1212.3677871845123
トマト,20230727,1212.3677871845123
トマト,20230728,1212.3677871845123
トマト,20230729,1212.3677871845123
トマト,20230731,1212.3677871845123
ピーマン,20230701,72.2856542455899
ピーマン,20230703,72.2856542455899
ピーマン,20230704,72.2856542455899
ピーマン,20230706,72.2856542455899
ピーマン,20230707,72.2856542455899
ピーマン,20230708,72.2856542455899
ピーマン,20230710,72.2856542455899
ピーマン,20230711,72.2856542455899
ピーマン,20230713,72.2856542455899
ピーマン,20230714,72.2856542455899
ピーマン,20230715,72.2856542455899
ピーマン,20230718,72.2856542455899
ピーマン,20230719,72.2856542455899
ピーマン,20230720,72.2856542455899
ピーマン,20230721,72.2856542455899
ピーマン,20230722,72.2856542455899
ピーマン,20230724,72.2856542455899
ピーマン,20230725,72.2856542455899
ピーマン,20230727,72.2856542455899
ピーマン,20230728,72.2856542455899
ピーマン,20230729,72.2856542455899
ピーマン,20230731,72.2856542455899
じゃがいも,20230701,1815.5031311264338
じゃがいも,20230703,1815.5031311264338
じゃがいも,20230704,1815.5031311264338
じゃがいも,20230706,1815.5031311264338
じゃがいも,20230707,1815.5031311264338
じゃがいも,20230708,1815.5031311264338
じゃがいも,20230710,1815.5031311264338
じゃがいも,20230711,1815.5031311264338
じゃがいも,20230713,1815.5031311264338
じゃがいも,20230714,1815.5031311264338
じゃがいも,20230715,1815.5031311264338
じゃがいも,20230718,1815.5031311264338
じゃがいも,20230719,1815.5031311264338
じゃがいも,20230720,1815.5031311264338
じゃがいも,20230721,1815.5031311264338
じゃがいも,20230722,1815.5031311264338
じゃがいも,20230724,1815.5031311264338
じゃがいも,20230725,1815.5031311264338
じゃがいも,20230727,1815.5031311264338
じゃがいも,20230728,1815.5031311264338
じゃがいも,20230729,1815.5031311264338
じゃがいも,20230731,1815.5031311264338
