kind,date,mode_price
こまつな,20230721,147.39327126186782
こまつな,20230722,147.39327126186782
こまつな,20230724,147.39327126186782
こまつな,20230725,147.39327126186782
こまつな,20230727,147.39327126186782
こまつな,20230728,147.39327126186782
こまつな,20230729,147.39327126186782
こまつな,20230731,147.39327126186782
ブロッコリー,20230701,1800.5975865673424
ブロッコリー,20230703,1800.5975865673424
ブロッコリー,20230704,1800.5975865673424
ブロッコリー,20230706,1800.5975865673424
ブロッコリー,20230707,1800.5975865673424
ブロッコリー,20230708,1800.5975865673424
ブロッコリー,20230710,1800.5975865673424
ブロッコリー,20230711,1800.5975865673424
ブロッコリー,20230713,1800.5975865673424
ブロッコリー,20230714,1800.5975865673424
ブロッコリー,20230715,1800.5975865673424
ブロッコリー,20230718,1800.5975865673424
ブロッコリー,20230719,1800.5975865673424
ブロッコリー,20230720,1800.5975865673424
ブロッコリー,20230721,1800.5975865673424
ブロッコリー,20230722,1800.5975865673424
ブロッコリー,20230724,1800.5975865673424
ブロッコリー,20230725,1800.5975865673424
ブロッコリー,20230727,1800.5975865673424
ブロッコリー,20230728,1800.5975865673424
ブロッコリー,20230729,1800.5975865673424
ブロッコリー,20230731,1800.5975865673424
きゅうり,20230701,1214.845991996124
きゅうり,20230703,1214.845991996124
きゅうり,20230704,1214.845991996124
きゅうり,20230706,1214.845991996124
きゅうり,20230707,1214.845991996124
きゅうり,20230708,1214.845991996124
きゅうり,20230710,1214.845991996124
きゅうり,20230711,1214.845991996124
きゅうり,20230713,1214.845991996124
きゅうり,20230714,1214.845991996124
きゅうり,20230715,1214.845991996124
きゅうり,20230718,1214.845991996124
きゅうり,20230719,1214.845991996124
きゅうり,20230720,1214.845991996124
きゅうり,20230721,1214.845991996124
きゅうり,20230722,1214.845991996124
きゅうり,20230724,1214.845991996124
きゅうり,20230725,1214.845991996124
きゅうり,20230727,1214.845991996124
きゅうり,20230728,1214.845991996124
きゅうり,20230729,1214.845991996124
きゅうり,20230731,1214.845991996124
かぼちゃ,20230701,2656.229373191784
かぼちゃ,20230703,2656.229373191784
かぼちゃ,20230704,2656.229373191784
かぼちゃ,20230706,2656.229373191784
かぼちゃ,20230707,2656.229373191784
かぼちゃ,20230708,2656.229373191784
かぼちゃ,20230710,2656.229373191784
かぼちゃ,20230711,2656.229373191784
かぼちゃ,20230713,2656.229373191784
かぼちゃ,20230714,2656.229373191784
かぼちゃ,20230715,2656.229373191784
かぼちゃ,20230718,2656.229373191784
かぼちゃ,20230719,2656.229373191784
かぼちゃ,20230720,2656.229373191784
かぼちゃ,20230721,2656.229373191784
かぼちゃ,20230722,2656.229373191784
かぼちゃ,20230724,2656.229373191784
かぼちゃ,20230725,2656.229373191784
かぼちゃ,20230727,2656.229373191784
かぼちゃ,20230728,2656.229373191784
かぼちゃ,20230729,2656.229373191784
かぼちゃ,20230731,2656.229373191784
トマト,20230701,1234.4853054017583
トマト,20230703,1234.4853054017583
トマト,20230704,1234.4853054017583
トマト,20230706,1234.4853054017583
トマト,20230707,1234.4853054017583
トマト,20230708,1234.4853054017583
トマト,20230710,1234.4853054017583
トマト,20230711,1234.4853054017583
トマト,20230713,1234.4853054017583
トマト,20230714,1234.4853054017583
トマト,20230715,1234.4853054017583
トマト,20230718,1234.4853054017583
トマト,20230719,1234.4853054017583
トマト,20230720,1234.4853054017583
トマト,20230721,1234.4853054017583
トマト,20230722,1234.4853054017583
トマト,20230724,1234.4853054017583
トマト,20230725,1234.4853054017583
トマト,20230727,1234.4853054017583
トマト,20230728,1234.4853054017583
トマト,20230729,1234.4853054017583
トマト,20230731,1234.4853054017583
ピーマン,20230701,70.77397385475176
ピーマン,20230703,70.77397385475176
ピーマン,20230704,70.77397385475176
ピーマン,20230706,70.77397385475176
ピーマン,20230707,70.77397385475176
ピーマン,20230708,70.77397385475176
ピーマン,20230710,70.77397385475176
ピーマン,20230711,70.77397385475176
ピーマン,20230713,70.77397385475176
ピーマン,20230714,70.77397385475176
ピーマン,20230715,70.77397385475176
ピーマン,20230718,70.77397385475176
ピーマン,20230719,70.77397385475176
ピーマン,20230720,70.77397385475176
ピーマン,20230721,70.77397385475176
ピーマン,20230722,70.77397385475176
ピーマン,20230724,70.77397385475176
ピーマン,20230725,70.77397385475176
ピーマン,20230727,70.77397385475176
ピーマン,20230728,70.77397385475176
ピーマン,20230729,70.77397385475176
ピーマン,20230731,70.77397385475176
じゃがいも,20230701,2300.237744015384
じゃがいも,20230703,2300.237744015384
じゃがいも,20230704,2300.237744015384
じゃがいも,20230706,2300.237744015384
じゃがいも,20230707,2300.237744015384
じゃがいも,20230708,2300.237744015384
じゃがいも,20230710,2300.237744015384
じゃがいも,20230711,2300.237744015384
じゃがいも,20230713,2300.237744015384
じゃがいも,20230714,2300.237744015384
じゃがいも,20230715,2300.237744015384
じゃがいも,20230718,2300.237744015384
じゃがいも,20230719,2300.237744015384
じゃがいも,20230720,2300.237744015384
じゃがいも,20230721,2300.237744015384
じゃがいも,20230722,2300.237744015384
じゃがいも,20230724,2300.237744015384
じゃがいも,20230725,2300.237744015384
じゃがいも,20230727,2300.237744015384
じゃがいも,20230728,2300.237744015384
じゃがいも,20230729,2300.237744015384
じゃがいも,20230731,2300.237744015384
